id,Column,gender,postcode,longitude,latitude,leeftijd,age,gezondh,verwink,inkbron,opleiding,education,huishouden,family,geslacht,suggestion,remarks,created_at,theme_completed,finished_at,VR1_1,VR1_2,VR1_3,VR1_4,VR1_5,VR1_6,VR1_7,VR1_O,VR3_1,VR3_2,VR3_3,VR3_4,VR3_5,VR3_6,VR3_7,VR3_O,VR4,VR4_O,VR5_1,VR5_2,VR5_3,VR5_4,VR5_5,VR5_6,VR5_7,VR5_O,VR6_1,VR6_2,VR6_3,VR6_4,VR6_5,VR6_6,VR6_7,VR6_O,VR7,VR7_O,VR8,VR8_O,VR9,VR9_O,VR10,VR10_O,VR13_1,VR13_2,VR13_3,VR13_4,VR13_5,VR13_6,VR13_7,VR13_O,VR11,VR11_O,VR12,VR12_O,VR48_1,VR48_2,VR48_3,VR48_4,VR48_5,VR48_6,VR48_7,VR48_O,VR14_1,VR14_2,VR14_3,VR14_4,VR14_5,VR14_6,VR14_7,VR14_O,VR15_1,VR15_2,VR15_3,VR15_4,VR15_5,VR15_6,VR15_7,VR15_O,VR16,VR16_O,VR17,VR17_O,VR18_1,VR18_2,VR18_3,VR18_4,VR18_5,VR18_6,VR18_7,VR18_O,VR19,VR19_O,VR20,VR20_O,VR21_1,VR21_2,VR21_3,VR21_4,VR21_5,VR21_6,VR21_7,VR21_O,VR22_1,VR22_2,VR22_3,VR22_4,VR22_5,VR22_6,VR22_7,VR22_O,VR23,VR23_O,VR24,VR24_O,VR25_1,VR25_2,VR25_3,VR25_4,VR25_5,VR25_6,VR25_8,VR25_O,VR26,VR26_O,VR27,VR27_O,VR28,VR28_O,VR29,VR29_O,VR30,VR30_O,VR32,VR32_O,VR31_1,VR31_2,VR31_3,VR31_4,VR31_5,VR31_6,VR31_7,VR31_O,VR33,VR33_O,VR34_1,VR34_2,VR34_3,VR34_4,VR34_5,VR34_6,VR34_7,VR34_O,VR35,VR35_O,VR36,VR36_O,VR37,VR37_O,VR38,VR38_O,VR39,VR39_O,VR40,VR40_O,VR41_1,VR41_2,VR41_3,VR41_4,VR41_5,VR41_6,VR41_7,VR41_O,VR42,VR42_O,VR43_1,VR43_2,VR43_3,VR43_4,VR43_5,VR43_6,VR43_7,VR43_O,VR44_1,VR44_2,VR44_3,VR44_4,VR44_5,VR44_6,VR44_7,VR44_O,VR45_1,VR45_2,VR45_3,VR45_4,VR45_5,VR45_6,VR45_7,VR45_O,VR46_1,VR46_3,VR46_4,VR46_5,VR46_6,VR46_7,VR46_8,VR46_O,VR47,VR47_O,VR2,VR2_O,VR49,VR49_O,VR50,VR50_O,VR51_1,VR51_2,VR51_3,VR51_4,VR51_5,VR51_6,VR51_7,VR51_O,VR52_1,VR52_2,VR52_3,VR52_4,VR52_5,VR52_O,VR53_1,VR53_2,VR53_3,VR53_4,VR53_5,VR53_6,VR53_7,VR53_O,VR54_1,VR54_2,VR54_3,VR54_4,VR54_5,VR54_6,VR54_7,VR54_O,VR55_1,VR55_2,VR55_3,VR55_4,VR55_5,VR55_6,VR55_7,VR55_O,VR56_1,VR56_2,VR56_3,VR56_4,VR56_5,VR56_6,VR56_7,VR56_O,VR57,VR57_O,VR58,VR58_O,VR59,VR59_O,VR60,VR60_O,VR61_1,VR61_2,VR61_3,VR61_4,VR61_5,VR61_6,VR61_7,VR61_O,VR62_1,VR62_2,VR62_3,VR62_4,VR62_5,VR62_6,VR62_7,VR62_O,VR63,VR63_O,VR64,VR64_O,VR65_1,VR65_2,VR65_3,VR65_4,VR65_5,VR65_6,VR65_7,VR65_O,VR66,VR66_O,VR68,VR68_O,VR69_1,VR69_2,VR69_3,VR69_4,VR69_5,VR69_6,VR69_7,VR69_O,VR67_1,VR67_2,VR67_3,VR67_4,VR67_5,VR67_6,VR67_7,VR67_O,VR70,VR70_O
1788,1460,2,3023DL,4.450519278,51.90982337,61,1956,3,5,1,5,5,3,3,2,"Rotterdam moet investeren in sociale competenties, meer veiligheid en minder doorgaand verkeer in de stad.",Hoe gaat de gemeente om met de toenemende onverschilligheid en onbeschoftheid  naar elkaar en dienstverleners?,25/01/2017 12:55,1,25/01/2017 13:27,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,,,,, ,,Ik ga bewust naar kleine winkels in de buurt,,,,Ik bestel direct bij de producent,, ,1, ,,"Verzorging door vrijwilligers, familie of vrienden",,,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,5, ,2, ,2, , ,Empty,,,,,,,"Anders, namelijkâ€_Ã„Â¶",Ik heb pensioen,2, ,7,Tot 64,Vrijwilligerswerk,,Mijn hobbies,,,,, ,"Ik ontvang dan een pensioen, uitkering of basisinkomen van de overheid",,,,,,, ,,"Ik leer zelfstandig continu bij, bijvoorbeeld met cursussen of via internet",,,"Learning by doing, ik leer het meest in de praktijk",,, ,3, ,5, ,Mijn pensioen,Verzekering voor als ik ziek word en niet meer kan werken,,,,,, ,1, ,1,"Stoppen met werken op een acceptabele leeftijd, jongeren inwerken tijdens de laatste jaren van een pensioen.",,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , ,2, ,,,,,,Kinderen gaan gewoon nog naar school,, ,2, ,Sociale competenties en vaardigheden,,Goed burgerschap,,,,, ,6, ,3, ,2, ,2, ,2, ,1,"Ervoor zorgen dat er geen uitval is tijdens de opleiding, streven naar het halen van een getuigschrift of diploma.",,,Nederlander,,,,, ,2, ,,"Theaters, musea",,Bij verenigingen of clubs,,,, ,"Hogere boetes, meer agenten",,,Vrijwilligers: buurtvaders en -moeders,,,, ,,,Onderwijs: vakkennis overdragen aan leerlingen,,,Elkaar: zorg voor andere ouderen,, ,,,,"Voor wetenschappers, creatieven en kunstenaars, die maken de stad mooier","Voor studenten en jongeren, dat is de toekomst",,, ,4, ,2, ,3, ,1,"Hufterig gedrag moet veel meer worden aangepakt, inzetten op sociale omgang.",,"Dat moet altijd, om werk van de computer te controleren",,,,,, ,,,Weet ik (nog) niet,,, ,Ik zorg voor eigen familie of vrienden,,Ik doe klusjes en boodschappen voor oudere buren,,,,, ,,,Preventie: gezond gedrag belonen,,Ontmoediging: ongezond gedrag belasten,,, ,,"Mijn huisarts, ziekenhuis",,,,Ikzelf,, ,Kinderen vroeg stimuleren om te sporten,,,,,"Meer fietspaden, trappen en minder liften, roltrappen",, , , ,1, ,3, ,1,"Gezonde leefstijl belonen, hogere premies voor degenen die dat niet willen.",,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,,"Dure (huishoudelijke) apparatuur, bijv. een wasmachine","Vervoersmiddelen zoals auto's, scooters en fietsen",,, ,,Ik probeer mijn energieverbruik  zo veel mogelijk te verminderen,,,,,, ,4, ,3, ,"Minder consumeren, minder nieuw kopen",Mijn spullen langer blijven gebruiken,Mijn spullen delen met anderen,,Alleen nog duurzaam geproduceerde producten kopen,,, ,1, ,3, ,,,,Openbaar vervoer,,,, ,Verbod op vervuilers als vrachtverkeer en cruiseschepen,Fietskilometervergoeding ipv autokilometervergoeding,,,,Veel extra groen en veel bomen,, ,1,Bewust omgaan met je omgeving en dit ook stimuleren bij jongeren.
1793,1820,1,3026HK,4.43764401,51.91428014,68,1949,3,3, ,5,5,3,3,1,plezierige woningen in een goede groene omgeving, ,25/01/2017 13:53,1,25/01/2017 14:06,,,,,"Meer buitenruimte: parken, speelpleinen",,, ,,,,Ik bestel op internet en haal het op bij een ophaalpunt,,,, ,1, ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,3, ,5, ,2, ,1,"Minder hardrijdend autoverkeer, meer groen, geen dubieuze horeca",,,,,,,, , , , , ,,,Mijn hobbies,,Studeren en het opdoen van kennis,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,Rotterdammer,,,,,, ,5, ,Cafâˆ_Â©'s en restaurants,,,,,,, ,,,,,Preventie: jeugdcoaches en voorlichting,,, ,,,Onderwijs: vakkennis overdragen aan leerlingen,,,Elkaar: zorg voor andere ouderen,, ,,,,"Voor wetenschappers, creatieven en kunstenaars, die maken de stad mooier",,,, ,1, ,2, ,4, ,1, ,,"Dat moet altijd, om werk van de computer te controleren",,,,,, ,,,Weet ik (nog) niet,,, ,,,Ik doe klusjes en boodschappen voor oudere buren,,,,, ,Iedereen betaalt mee: verzekering wordt duurder,,,,,,, ,,"Mijn huisarts, ziekenhuis",,,,Ikzelf,, ,Kinderen vroeg stimuleren om te sporten,,Gratis sportclubs voor iedereen,,,,, ,3, ,3, ,3, ,1,"Fietsen en lopen stimuleren, autorijden ontmoedigen",,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1817,1320,1,3022BB,4.452451555,51.9183627,59,1958,3,2,1,5,5,4,4,1,Circulaire economie.,"Maak van Rotterdam een energie-neutrale stad met de duurzaamste haven van de wereld, zorg dat bewoners en bedrijven hier de kans krijgen. Vaak willen de Rotterdammers wel maar is (helaas) de overheid (nog) een obstakel om stappen te zetten.",25/01/2017 16:04,1,25/01/2017 16:53,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,,"Meer buitenruimte: parken, speelpleinen",,, ,,Ik ga bewust naar kleine winkels in de buurt,Ik bestel alles via internet en laat het bezorgen,Ik bestel op internet en haal het op bij een ophaalpunt,,,, ,3, ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,Woningen bereikbaar voor mensen met een kleine beurs,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,,,,, ,2, ,4, ,1, , ,Empty,Vanuit huis,,,"Op een flexibele werkplek, die ik deel met anderen",,,, ,4, ,4, ,,Mijn gezin en vrienden,,,,,Reizen en de wereld verkennen, ,"Ik ontvang dan een pensioen, uitkering of basisinkomen van de overheid",,,,Ik start een eigen bedrijf,,, ,,"Ik leer zelfstandig continu bij, bijvoorbeeld met cursussen of via internet",,,"Learning by doing, ik leer het meest in de praktijk",,, ,2, ,5, ,,Verzekering voor als ik ziek word en niet meer kan werken,Mijn eigen werkplek,Mijn werktijden,,Vangnet voor als ik werkloos word,, ,1, ,1,Gebruikmakend van collectieve(re) voorzieningen om te kunnen werken en ontmoeten.,Meer parken en speelpleintjes in de buurt,,,Meer veiligheid op straat en minder verkeer,,,, ,,,Op school / opvang,Online,,,, ,5, ,3, ,Meer sport en bewegen,,,Meer buiten spelen,"Meer creatieve activiteiten, zoals muziek, toneel of tekenen",,, ,3, ,4, ,1, ,2, ,1,Meer plek voor kinderen om buiten te spelen. Kinderboerderijen en de schooltuintjes weer terug! Stimuleer het spelen met elkaar.,2, ,,,,,,Kinderen gaan gewoon nog naar school,, ,3, ,Sociale competenties en vaardigheden,,,Creativiteit en kritisch denken,,,, ,6, ,4, ,4, ,1, ,2, , , ,,Rotterdammer,,,Wereldburger,,, ,4, ,Cafâˆ_Â©'s en restaurants,,,,,Thuis,, ,,,,Vrijwilligers: buurtvaders en -moeders,Preventie: jeugdcoaches en voorlichting,,, ,,,Onderwijs: vakkennis overdragen aan leerlingen,,,Elkaar: zorg voor andere ouderen,, ,,,"Voor hoogopgeleiden, die hebben we hard nodig","Voor wetenschappers, creatieven en kunstenaars, die maken de stad mooier",,,, ,4, ,1, ,5, , , ,,"Dat moet altijd, om werk van de computer te controleren",,,,,, ,,Denk het niet,,,, ,Ik zorg voor eigen familie of vrienden,,Ik doe klusjes en boodschappen voor oudere buren,,,,, ,Iedereen betaalt mee: verzekering wordt duurder,,,,Ontmoediging: ongezond gedrag belasten,,, ,Mijn familie,"Mijn huisarts, ziekenhuis",,,,Ikzelf,, ,Kinderen vroeg stimuleren om te sporten,,,,Fit blijven biedt financiâˆ_Â´le voordelen (bijv verzekering),,, ,3, ,4, ,3, , , ,,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,,"Dure (huishoudelijke) apparatuur, bijv. een wasmachine","Vervoersmiddelen zoals auto's, scooters en fietsen",(Woon-)ruimte (voor gasten of een feestje),"Anders, namelijkâ€_Ã„Â¶", ,,Ik probeer mijn energieverbruik  zo veel mogelijk te verminderen,,,Ik ga zelf energie opwekken met bijvoorbeeld zonnecellen,,, ,4, ,4, ,"Minder consumeren, minder nieuw kopen",Mijn spullen langer blijven gebruiken,Mijn spullen delen met anderen,,Alleen nog duurzaam geproduceerde producten kopen,,, ,5, ,2, ,,,Een (electrische) fiets of scooter,,,,, ,,,Subsidie voor duurzame energie thuis,,,,, , , 
1835,1504,2,3023HH,4.44826121,51.91476568,26,1991, ,6,2, , , ,,2, , ,25/01/2017 17:07,1,25/01/2017 19:26,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,Meer mogelijkheden om te werken,,,,, ,,Ik ga bewust naar kleine winkels in de buurt,,,Ik maak/produceer zoveel mogelijk zelf en koop zo weinig mogelijk,,, ,3, ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,,,,, ,6, ,3, ,1, ,1,"Auto's bannen, meer openbare sportgelegenheden, meer bibliotheek/cafe/horeca/theater/ kleine bioscoop / kroegen",,,,"Op een flexibele werkplek, die ik deel met anderen",,"Overal b.v. in een cafâˆ_Â©, bibliotheek",, ,5, ,4, ,,Mijn gezin en vrienden,Mijn hobbies,,,,, ,,,,Ik werk zelfstandig voor verschillende opdrachtgevers,Ik start een eigen bedrijf,,, ,,"Ik leer zelfstandig continu bij, bijvoorbeeld met cursussen of via internet",,,"Learning by doing, ik leer het meest in de praktijk",,, ,3, ,3, ,,,Mijn eigen werkplek,Mijn werktijden,Kinderopvang,,, ,2, ,1,"Minder uren maar efficiÃ«nter. Veel afwisseling, verschillende banen combineren inspireert. Denkwerk en doewerk tegelijk",,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , ,2, ,,,,,,Kinderen gaan gewoon nog naar school,, ,3, ,,,,Creativiteit en kritisch denken,,Ondernemerschap,, ,6, ,1, ,3, ,2, ,3, ,1, ,,,,Europeaan,,,, ,4, ,Cafâˆ_Â©'s en restaurants,,Openbare ruimtes zoals parken,,,,, ,,,,Vrijwilligers: buurtvaders en -moeders,,,, ,Economie: langer blijven werken,Opvoeding: van de eigen (klein-)kinderen,,,,,, ,,"Voor bedrijven, die zorgen voor werkgelegenheid",,"Voor wetenschappers, creatieven en kunstenaars, die maken de stad mooier",,,, ,3, ,2, ,4, ,1,meer openbare voorzieningen,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,"Anders, namelijkâ€_Ã„Â¶",Alles,,,,,,,"Maak niet uit, energie is dan schoon en gratis", ,3, ,3, ,"Minder consumeren, minder nieuw kopen",,,,,,, ,1, ,1, ,,,,Openbaar vervoer,,,"Anders, namelijkâ€_Ã„Â¶",fiets,,Fietskilometervergoeding ipv autokilometervergoeding,,Overheid investeert in duurzame energie,,,, ,1, 
1836,1690,2,3024RE,4.448893042,51.90874492,56,1961, ,3, , , , ,,2, , ,25/01/2017 17:10,1, ,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,Meer mogelijkheden om te werken,,,,, ,In grote supermarkten en winkelketens,Ik ga bewust naar kleine winkels in de buurt,,,,Ik bestel direct bij de producent,, ,5, ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,3, ,5, ,1, , ,Empty,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,2, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1837,1612,2,3024EA,4.460542833,51.90290919,72,1945, ,3, , , , ,,2, , ,25/01/2017 17:15,1, ,,,,Meer sport: binnen en buiten,,,"Anders, namelijkâ€_Ã„Â¶", ,In grote supermarkten en winkelketens,,,,,,, ,1, ,,,,,,Met een groep zorg zelf inkopen en delen,, ,Woningen bereikbaar voor mensen met een kleine beurs,,,,,,, ,3, ,5, ,3, ,1,Empty,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,4, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1849,1323,2,3022CD,4.45443994,51.91862492,71,1946, ,3, , , , ,,2, , ,25/01/2017 18:27,1,25/01/2017 18:53,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,,"Meer buitenruimte: parken, speelpleinen",,, ,,Ik ga bewust naar kleine winkels in de buurt,,,,,, ,1, ,,"Verzorging door vrijwilligers, familie of vrienden",,,Verhuizen naar een verzorgingstehuis,,, ,Woningen bereikbaar voor mensen met een kleine beurs,,,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,3, ,3, ,1, ,1,Empty,,,,,,,, , , , , ,Vrijwilligerswerk,,,Zorg voor een famillielid of vriend,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,Meer clubs en verenigingen,,,Meer plekken waar ze creatieve talenten kunnen ontwikkelen,, ,"Op een (sport-) club, in een vereniging etc.",In een buurthuis,,,,,, ,5, ,1, ,,,,Meer buiten spelen,"Meer creatieve activiteiten, zoals muziek, toneel of tekenen",,, ,1, ,1, ,5, ,4, ,1,"Meer Scouting verenigingen die behalve een gezellige vrijtijdsbesteding is, ook de kinderen/jongeren begeleiden tot volwassenen.",2, ,,,,,,Kinderen gaan gewoon nog naar school,, ,5, ,Sociale competenties en vaardigheden,,,Creativiteit en kritisch denken,,,, ,1, ,5, ,2, ,2, ,1, ,1,"Scouting integreren in het onderwijs, zodat elke leerling zich in de maatschappij leren te handhaven",,,Nederlander,,,,, ,4, ,,,,Bij verenigingen of clubs,,Thuis,, ,"Hogere boetes, meer agenten",,,Vrijwilligers: buurtvaders en -moeders,,,, ,,Opvoeding: van de eigen (klein-)kinderen,,Algemeen nut: vrijwilligerswerk,,,, ,"Voor toeristen, die brengen geld in het laatje",,,,"Voor studenten en jongeren, dat is de toekomst",,, ,3, ,2, ,3, ,1, ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,,"Dure (huishoudelijke) apparatuur, bijv. een wasmachine","Vervoersmiddelen zoals auto's, scooters en fietsen",,, ,,Ik probeer mijn energieverbruik  zo veel mogelijk te verminderen,Ik koop energie dan collectief in - dat is goedkoper,,,,, ,1, ,4, ,"Minder consumeren, minder nieuw kopen",Mijn spullen langer blijven gebruiken,Mijn spullen delen met anderen,,,,, ,1, ,4, ,,,Een (electrische) fiets of scooter,Openbaar vervoer,,,, ,,Fietskilometervergoeding ipv autokilometervergoeding,Subsidie voor duurzame energie thuis,,,Veel extra groen en veel bomen,, ,1, 
1862,1942,1,3028XS,4.418508236,51.91929412,48,1969, ,6,1, , , ,,1, , ,25/01/2017 19:20,1, ,,,Meer mogelijkheden om te werken,,,Meer mobiliteit: openbaar vervoer en fietsenstallingen,, ,In grote supermarkten en winkelketens,,Ik bestel alles via internet en laat het bezorgen,Ik bestel op internet en haal het op bij een ophaalpunt,,,, ,6, ,Betaalde professionele verzorging thuis,,,Met robots en zorg op afstand thuis,,,, ,,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,6, ,4, ,2, ,1,Empty,,Op een vaste werkplek bij mijn werkgever,,,Ik regel een eigen vaste werkplek,,, ,1, ,5, ,,,,,,,, ,,,Ik zoek een nieuwe vaste baan,,,,, ,Ik volg aanvullende opleidingen,"Ik leer zelfstandig continu bij, bijvoorbeeld met cursussen of via internet",,,,,, ,3, ,2, ,Mijn pensioen,,Mijn eigen werkplek,Mijn werktijden,,Vangnet voor als ik werkloos word,, ,1, ,1, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , ,2, ,,,Er zijn online lesprogramma's,,,Kinderen gaan gewoon nog naar school,, ,4, ,Sociale competenties en vaardigheden,,,Creativiteit en kritisch denken,,,, ,1, ,1, ,3, ,2, ,2, ,1, ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,2, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,,,"Vervoersmiddelen zoals auto's, scooters en fietsen",,, ,,,,,Ik ga zelf energie opwekken met bijvoorbeeld zonnecellen,,, ,2, ,3, ,"Minder consumeren, minder nieuw kopen",Mijn spullen langer blijven gebruiken,,,Alleen nog duurzaam geproduceerde producten kopen,,, ,4, ,1, ,,,Een (electrische) fiets of scooter,Openbaar vervoer,,,, ,,Fietskilometervergoeding ipv autokilometervergoeding,Subsidie voor duurzame energie thuis,,,Veel extra groen en veel bomen,, ,1, 
1865,1696,2,3024SB,4.450622306,51.90676657,52,1965, , , , , , ,,2, , ,25/01/2017 19:40,0, ,,,,,,,, ,,,,,,,, , , ,,,,,,,, ,,,,,,,, , , , , , , , ,Empty,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1869,1644,1,3024EN,4.463285332,51.90361955,48,1969,5,6,1,5,5,4,4,1,"onderwijs, behoud middenklasse in de stad, innovatie", ,25/01/2017 20:00,1,25/01/2017 20:18,,,Meer mogelijkheden om te werken,,,Meer mobiliteit: openbaar vervoer en fietsenstallingen,, ,,,Ik bestel alles via internet en laat het bezorgen,Ik bestel op internet en haal het op bij een ophaalpunt,,,, ,1, ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,6, ,5, ,2, ,1,meer middenklasse binnenhalen,Vanuit huis,,,"Op een flexibele werkplek, die ik deel met anderen",,,, ,3, ,2, ,,Mijn gezin en vrienden,,,,,Reizen en de wereld verkennen, ,,,Ik zoek een nieuwe vaste baan,,,,, ,,,,,"Learning by doing, ik leer het meest in de praktijk",Ik laat me coachen om mijn persoonlijke talenten te ontwikkelen,, ,2, ,3, ,Mijn pensioen,,,Mijn werktijden,,,, ,1, ,1, ,,Betere school-en sportgebouwen,,,,Meer plekken waar ze creatieve talenten kunnen ontwikkelen,, ,"Op een (sport-) club, in een vereniging etc.",,,Online,,,, ,4, ,4, ,Meer sport en bewegen,,,,"Meer creatieve activiteiten, zoals muziek, toneel of tekenen",,, ,2, ,5, ,5, ,2, ,1, ,3, ,,,,,,Kinderen gaan gewoon nog naar school,, ,5, ,Sociale competenties en vaardigheden,,,Creativiteit en kritisch denken,,,, ,1, ,5, ,3, ,1, ,2, ,1, ,,Rotterdammer,,,Wereldburger,,, ,5, ,Cafâˆ_Â©'s en restaurants,,,Bij verenigingen of clubs,,,, ,,,,Vrijwilligers: buurtvaders en -moeders,Preventie: jeugdcoaches en voorlichting,,, ,,,Onderwijs: vakkennis overdragen aan leerlingen,Algemeen nut: vrijwilligerswerk,,,, ,,,"Voor hoogopgeleiden, die hebben we hard nodig","Voor wetenschappers, creatieven en kunstenaars, die maken de stad mooier",,,, ,3, ,2, ,4, ,1, ,,,,,,"Ja, voornamelijk via een online video-consult.",, ,,Denk het niet,,,, ,Ik zorg voor eigen familie of vrienden,,,,,Ik vind niet dat de overheid dat mag vragen,, ,,De gebruiker betaalt: hogere eigen bijdrage,Preventie: gezond gedrag belonen,,,,, ,Mijn familie,"Mijn huisarts, ziekenhuis",,,,Ikzelf,, ,Kinderen vroeg stimuleren om te sporten,,Gratis sportclubs voor iedereen,,,,, ,4, ,1, ,5, ,1, ,,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,,,"Vervoersmiddelen zoals auto's, scooters en fietsen",,, ,,,Ik koop energie dan collectief in - dat is goedkoper,Ik investeer in duurzame energie,,,, ,1, ,3, ,"Minder consumeren, minder nieuw kopen",,,,Alleen nog duurzaam geproduceerde producten kopen,,, ,4, ,2, ,,,Een (electrische) fiets of scooter,,,Een eigen hooverboard of segway,, ,Verbod op vervuilers als vrachtverkeer en cruiseschepen,,Subsidie voor duurzame energie thuis,Overheid investeert in duurzame energie,,,, ,1, 
1903,1837,1,3027AH,4.43907302,51.91694713,35,1982, ,5, , , , ,,1, , ,26/01/2017 09:57,1,26/01/2017 11:16,,,Meer mogelijkheden om te werken,,"Meer buitenruimte: parken, speelpleinen",,, ,In grote supermarkten en winkelketens,,Ik bestel alles via internet en laat het bezorgen,,Ik maak/produceer zoveel mogelijk zelf en koop zo weinig mogelijk,,, ,1, ,Betaalde professionele verzorging thuis,"Verzorging door vrijwilligers, familie of vrienden",,,,,, ,Woningen bereikbaar voor mensen met een kleine beurs,,,,,,, ,5, ,5, ,1, ,1,"Meer doen op het gebied van schoon, heel en veilig in Delfshaven. Op dit moment is het er fijn wonen, maar het kan veel beter op de eerdergenoemde punten.",,,,,,,, , , , , ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,2, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
